biosample_id	geo_loc_name	asserted_lat	asserted_lon	inferred_lat	inferred_lon	distance_meters	asserted_elev	inferred_elev	elev_difference_meters	asserted_env_broad_scale_id	asserted_env_broad_scale_name	asserted_env_local_scale_id	asserted_env_local_scale_name	asserted_env_medium_id	asserted_env_medium_name
nmdc:bsm-11-8b6hy749	USA: Wisconsin, Oregon	42.966111	-89.35611	42.9259657	-89.3842779	5018.3	297.0	291.0	6.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8b794q64	USA: California, Soaproot Saddle	37.034451	-119.268722	37.0279271	-119.254571	1450.6	1247.6	1270.0	22.40000000000009	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8b8b0344	USA: Alaska, Healy	63.8798	-149.21539	63.950262	-149.0258707	12134.6		673.0		ENVO:00000446		ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-8bewbp90	USA: Oregon	44.5882	-123.194	43.9792797	-120.737257	206944.4	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	PO:0025034	leaf
nmdc:bsm-11-8bfp0v23	USA: AK, North Slope	68.627175	-149.590514	69.5335129	-153.8220681	195853.8		742.0		ENVO:00000446		ENVO:01000861		ENVO:00001998	soil
nmdc:bsm-11-8bpvk758	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8bvppw11	USA: Maryland	38.9603293	-76.925967	39.5162401	-76.9382069	61823.4		13.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-8c18wc38	Malawi: Zomba	15.2769	35.3989	-15.3863208	35.3268273	3409603.8		469.0		ENVO:01000248	dense settlement biome	ENVO:01001002	animal-associated environment	ENVO:00003031	animal manure
nmdc:bsm-11-8c1xaq77	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8c266042	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	500.0	217.0	283.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8c37dz42	USA: Oregon, Boardman	45.83986	-119.70058	45.839855	-119.700583	0.6	95.0	91.0	4.0	ENVO:01000177	grassland biome	ENVO:00000011	garden	ENVO:00005801	rhizosphere
nmdc:bsm-11-8c5vbp39	USA: Wyoming, Yellowstone National Park	44.951273	-110.536649	44.6200885	-110.5606893	36874.9	2149.0	2116.0	33.0	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8ccpbe87	USA: AK, North Slope	68.627175	-149.590514	69.5335129	-153.8220681	195853.8		742.0		ENVO:00000446		ENVO:01000861		ENVO:00001998	soil
nmdc:bsm-11-8ceyq796	USA: Georgia, The Jones Center At Ichauway	31.187671	-84.45585	31.2408992	-84.4775134	6267.0	42.2	46.0	3.799999999999997	ENVO:00000446	terrestrial biome	ENVO:01000855	area of mixed forest	ENVO:00001998	soil
nmdc:bsm-11-8cgpqn03	USA: Oregon	46.1209	-123.2697	43.9792797	-120.737257	310267.9	1.0	32.0	31.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	PO:0025034	leaf
nmdc:bsm-11-8chx6q64	USA: Alabama, Talladega National Forest	32.951498	-87.398914	32.9349471	-87.3948069	1879.9	137.2	135.0	2.1999999999999886	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8cz1d776	USA: Alaska	64.85568	-147.80559	64.4459613	-149.680909	100224.3		132.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-8d74da13	USA: Wyoming, Yellowstone National Park	44.932467	-110.634896	44.6200885	-110.5606893	35225.3	2125.1	2152.0	26.90000000000009	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-8d9h4m13	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8d9hw388	USA: Alaska, Toolik Field Station	68.666666	-149.369752	68.6276503	-149.5942706	10072.3	827.4	843.0	15.600000000000023	ENVO:00000446	terrestrial biome	ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-8daqy636	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8db1c356	USA: Utah, Onaqui	40.190515	-112.51523	40.2106006	-112.5610339	4485.7	1886	1873.0	13.0	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8dq5a160	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-8ds38687	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-8e0s1r41	USA: Alaska, Toolik Field Station	68.665514	-149.375519	68.6276503	-149.5942706	9806.6	821.6	822.0	0.39999999999997726	ENVO:00000446	terrestrial biome	ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-8e432w27	USA: New York, Ithaca	42.44	-76.5	42.4374175	-76.5483724	3979.9		137.0		ENVO:01000249	urban biome	ENVO:00002124	anaerobic bioreactor	ENVO:00002129	anaerobic sludge
nmdc:bsm-11-8e43d898	USA: Oregon	46.1212	-123.2708	43.9792797	-120.737257	310348.5	1.0	32.0	31.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	PO:0025034	leaf
nmdc:bsm-11-8e76kk38	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8e8hht33	USA: Alaska, Delta Junction	63.831139	-145.747612	64.0373478	-145.732157	22941.8	544.3	548.0	3.7000000000000455	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8egt1c03	Australia: Victoria , Melbourne	-37.796972960817214	144.95895892649088	-37.8142454	144.9631732	1956.0	47.0	90.0	43.0	ENVO:01001001	plant-associated environment	ENVO:00005801	rhizosphere	ENVO:01000349	root matter
nmdc:bsm-11-8enazm58	USA: Florida, Disney Wilderness Preserve	28.043948	-81.393638	28.087033	-81.4031241	4880.4	19.7	16.0	3.6999999999999993	ENVO:00000446	terrestrial biome	ENVO:01000891	area of pastureland or hayfields	ENVO:00001998	soil
nmdc:bsm-11-8ep0r524	USA: Florida, Ordway-Swisher Biological Station	29.702914	-82.008881	29.7025773	-81.9834412	2457.4	31	35.0	4.0	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-8eq0ee41	USA: New Mexico, Los Alamos	35.88	-106.3031	35.88137	-106.298959	403.0	2225.0	2194.0	31.0	ENVO:01000219	anthropogenic terrestrial biome	ENVO:00000469	research facility	ENVO:00002275	technosol
nmdc:bsm-11-8ety2s51	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8eyc1a26	USA: Alabama	32.54069	-87.79835	33.2588817	-86.8295337	120658.5		16.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-8eypa967	USA: Oregon	46.1211	-123.2694	43.9792797	-120.737257	310269.6	1.0	32.0	31.0	ENVO:00000446	terrestrial biome	ENVO:00005801	rhizosphere	ENVO:00001998	soil
nmdc:bsm-11-8eyvpv88	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8f09yd58	USA: Alabama, Dead Lake	32.531982	-87.81434	30.8887396	-87.9914339	183486.4	24.6	16.0	8.600000000000001	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-8f0eft67	USA: Georgia	31.667875	-81.840062	32.3293809	-83.1137366	140839.7		12.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-8f1c6514	USA: Colorado, Niwot Ridge	40.046544	-105.58471	40.0564693	-105.6308551	4079.8	3365.1	3340.0	25.09999999999991	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8f1zfs86	Ukraine: Chernobyl	51.20469	30.172673	51.2705477	30.2195609	8017.6		103.0		ENVO:01000212	temperate mixed forest biome	ENVO:01001002	animal-associated environment	ENVO:00002003	fecal material
nmdc:bsm-11-8f54jh47	USA: California	34.4149	-119.841	36.7014631	-118.755997	272534.7		10.0		ENVO:01001002	animal-associated environment	UBERON:0001555	digestive tract	ENVO:00002003	fecal material
nmdc:bsm-11-8f9kza98	Ukraine: Chernobyl	51.172432	30.045733	51.2705477	30.2195609	16296.6		110.0		ENVO:01000212	temperate mixed forest biome	ENVO:01001002	animal-associated environment	ENVO:00002003	fecal material
nmdc:bsm-11-8fbdsn72	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	500.0	333.0	167.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8fbm4j90	USA: Michigan	46.97638889	-87.98416667	43.6211955	-84.6824346	453644.9		183.0		ENVO:01000250	subpolar coniferous forest biome	ENVO:00000044	peatland	ENVO:00001998	soil
nmdc:bsm-11-8ffzsq82	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-8fhctf92	USA: Wisconsin, Treehaven	45.479917	-89.556089	45.4921665	-89.5638439	1490.2	448.9	456.0	7.100000000000023	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-8fmn2e36	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-8fxycg38	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8g0z9180	USA: Alaska, Toolik Field Station	68.585776	-149.54318	68.6276503	-149.5942706	5096.5	804.5	823.0	18.5	ENVO:00000446	terrestrial biome	ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-8g7j2b05	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-8g7xbe66	USA: Oregon	46.121253	-123.270368	43.9792797	-120.737257	310331.2	1.0	32.0	31.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	ENVO:01000349	root matter
nmdc:bsm-11-8ge1z192	USA: Alabama, Talladega National Forest	32.952869	-87.397606	32.9349471	-87.3948069	2009.9	129.1	135.0	5.900000000000006	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8ge5dc72	USA: Georgia, The Jones Center At Ichauway	31.196488	-84.464108	31.2408992	-84.4775134	5100.2	45.5	46.0	0.5	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8gez3c21	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8ggmxe88	USA: Alaska, Toolik Field Station	68.666666	-149.369752	68.6276503	-149.5942706	10072.3	827.4	843.0	15.600000000000023	ENVO:00000446	terrestrial biome	ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-8gky7105	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8gnt6y91	Ukraine: Chernobyl	51.172432	30.045733	51.2705477	30.2195609	16296.6		110.0		ENVO:01000212	temperate mixed forest biome	ENVO:01001002	animal-associated environment	ENVO:00002003	fecal material
nmdc:bsm-11-8gq5te80	USA: California, San Joaquin Experimental Range	37.112827	-119.731615	37.1027423	-119.7331623	1129.7	412.9	411.0	1.8999999999999773	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8h1a1021	USA: Tennessee, Oak Ridge	35.963926	-84.287233	36.0103562	-84.2696449	5399.9	322.2	334.0	11.800000000000011	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-8h1zs523	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8h7agy76	USA: California, San Joaquin Experimental Range	37.111276	-119.728168	37.1027423	-119.7331623	1047.2	431.8	411.0	20.80000000000001	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8h7k8y65	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8hfx7a03	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8j23nv63	USA: Alabama, Talladega National Forest	32.957884	-87.432614	32.9349471	-87.3948069	4353.3	132.2	137.0	4.800000000000011	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8j26c425	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-8j3ky234	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8j4zrd45	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00000021	freshwater lake	ENVO:04000007	lake water
nmdc:bsm-11-8j5h2x66	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-8j9g0141	USA: Alabama, Talladega National Forest	32.977665	-87.432705	32.9349471	-87.3948069	5921.6	100.3	107.0	6.700000000000003	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-8jeee361	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8jfcjq92	USA: CA, Fresno	37.03337	-119.26219	36.7394421	-119.78483	56822.0		1131.0		ENVO:00000446		ENVO:01000843	area of evergreen forest	ENVO:00001998	
nmdc:bsm-11-8jjrf704	USA: Alaska, Delta Junction	63.881243	-145.753351	64.0373478	-145.732157	17388.9	506.8	525.0	18.19999999999999	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8jk2bw63	Germany: Nordrhein-Westfalen, Julich	50.91020354498825	6.414313738007794	50.9220931	6.3611015	3957.7	100.0	90.0	10.0	ENVO:01001001	plant-associated environment	ENVO:01000621	microcosm	ENVO:00005791	Sterile water
nmdc:bsm-11-8jp49k23	USA: Alaska, Healy	63.872772	-149.220657	63.950262	-149.0258707	12843.9	688.3	710.0	21.700000000000045	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-8jqvm202	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8jrgeg44	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8jwy9y79	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-8k70mx18	USA: Virginia, Smithsonian Conservation Biology Institute	38.893949	-78.135536	38.8847957	-78.1461968	1373.8	412.2	363.0	49.19999999999999	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-8k8by424	USA: Michigan, University of Notre Dame Environmental Research Center	46.210824	-89.49004	46.232455	-89.5204851	3357.3	516.7	518.0	1.2999999999999545	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-8kaw9q16	USA: Michigan, Kellogg Biological Station	42.39	-85.37	42.4118364	-85.3877345	2831.3	286.0	275.0	11.0	ENVO:01001442	agricultural biome	ENVO:01001442	phyllosphere biome	ENVO:01001001	plant-associated biome
nmdc:bsm-11-8kc4dg60	USA: New Mexico, Los Alamos	35.88	-106.3031	35.88137	-106.298959	403.0	2225.0	2194.0	31.0	ENVO:01000219	anthropogenic terrestrial biome	ENVO:00000469	research facility	ENVO:00002275	technosol
nmdc:bsm-11-8kmgnj05	USA: Colorado, Niwot Ridge	40.043059	-105.581501	40.0564693	-105.6308551	4457.7	3312.5	3298.0	14.5	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-8kxtph39	USA: New Mexico, Jornada Experimental Range	32.630328	-106.86076	32.2804637	-106.7570046	40102.7	1331.6	1339.0	7.400000000000091	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-8m3pv776	USA: AK, Fairbanks North Star	64.8558	-147.8335	64.8649039	-146.7751619	50004.0		134.0		ENVO:00000446		ENVO:01000219		ENVO:00001998	soil
nmdc:bsm-11-8m8bab62	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00000021	freshwater lake	ENVO:04000007	lake water
nmdc:bsm-11-8m8gqn11	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8m8z4535	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8macx060	USA: Arizona, Santa Rita Experimental Range	31.909531	-110.833359	31.8334182	-110.8528643	8661.5	1002.3	983.0	19.299999999999955	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-8mhr8c86	USA: Wisconsin, Rhinelander	45.665551	-89.218027	45.636623	-89.412075	15422.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8mnmry39	USA: AK, Fairbanks North Star	64.8558	-147.8335	64.8649039	-146.7751619	50004.0		134.0		ENVO:00000446		ENVO:01000219		ENVO:00001998	soil
nmdc:bsm-11-8mnwe084	USA: Michigan, University of Notre Dame Environmental Research Center	46.234625	-89.560771	46.232455	-89.5204851	3108.0	523.7	513.0	10.700000000000045	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-8mt1g171	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8nb92s92	USA: New Mexico, Jornada Experimental Range	32.592144	-106.84334	32.2804637	-106.7570046	35591.8	1321.9	1325.0	3.099999999999909	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-8nd21r75	USA: Alaska, Denali	68.627175	-149.590514	63.069115	-151.006239	621333.5		742.0		ENVO:00000446		ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-8nf2gp10	USA: Alaska, Coldfoot	67.054281	-150.338328	67.234505	-150.0594836	23380.2		489.0		ENVO:00000446		ENVO:00000516	hummock	ENVO:00001998	soil
nmdc:bsm-11-8ng9ne26	USA: Florida, Disney Wilderness Preserve	28.1232	-81.43487	28.087033	-81.4031241	5086.1	20.3	15.0	5.300000000000001	ENVO:00000446	terrestrial biome	ENVO:01000891	area of pastureland or hayfields	ENVO:00001998	soil
nmdc:bsm-11-8nj7n985	USA: Texas, Lyndon B. Johnson National Grassland	33.321251	-97.57765	33.36984	-97.593456	5598.8	323	308.0	15.0	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-8nmjfq12	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-8nr76g82	USA: Florida, Disney Wilderness Preserve	28.0967	-81.418579	28.087033	-81.4031241	1858.5	20.7	17.0	3.6999999999999993	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
